ID_Pedido,ID_Cliente,Nombre_Cliente,Email_Cliente,ID_Producto,Nombre_Producto,Categoria,Cantidad,Precio_Unitario,Fecha_Pedido,Ciudad_Envio,Pais_Envio
3394,41063,  Claudia Contreras Rivera ,eugeniocordoba@example.org,PROD-004,Monitor 4K,Tecnología,8,1224.79,2025-05-13,Cali,Colombia
1895,,Angie Monroy López,jose76@example.org,PROD-001,Laptop Pro,Tecnología,4,943.2,2023-10-09,Bogotá,Colombia
1838,67673,Jairo Santiago Hernández Pineda,danielduarte@example.net,PROD-006,Libreta Inteligente,Oficina,6,551.12,2024-01-22,Bogotá,Colombia
2965,97133,Mercedes Rincón,mibarra@example.net,PROD-006,Libreta Inteligente,Oficina,7,1053.06,2025-03-10,Bogotá,Colombia
2104,24828,Esther Garzón,hgarcia@example.com,PROD-001,Laptop Pro,Tecnología,4,446.46,2024-03-17,Barranquilla,Colombia
2362,13167,Gilberto Mauricio Gutiérrez,viviana88@example.org,PROD-003,  Teclado Mecánico ,Accesorios,8,828.43,2023-12-24,Barranquilla,Colombia
1954,61369,Hugo Alveiro Correa,alexandercamargo@example.net,PROD-002,Mouse Inalámbrico,Accesorios,2,294.39,17/03/2025,Barranquilla,Colombia
2400,60655,Cristian Fernando Díaz,rafaelfranco@example.com,PROD-002,Mouse Inalámbrico,Accesorios,10,"$ 768,25",2025-04-16,Barranquilla,Colombia
2076,16192,Rosa Gómez,guillermoyepes@example.net,PROD-005,  Silla de Oficina ,Mobiliario,5,433.45,2023-12-25,Barranquilla,Colombia
3309,46383,José William Guzmán,ksandoval@example.net,PROD-001,  Laptop Pro ,Tecnología,4,114.74,2024-10-13,Medellín,Colombia
1459,37251,José Ballesteros Beltrán,alfonso95@example.net,PROD-001,  Laptop Pro ,Tecnología,2,453.34,2024-06-02,Cali,Colombia
2752,63164,Carmen Guevara,luciasalcedo@example.com,PROD-005,Silla de Oficina,Mobiliario,5,150.74,2025-02-10,Barranquilla,Colombia
2038,63647,Fernanda Marlene Velandia,ayalasantiago@example.com,PROD-004,Monitor 4K,Tecnología,2,1089.65,2024-04-22,Medellín,Colombia
2192,99649,Román Andrés Molina Cifuentes,gomezmaria@example.net,PROD-005,Silla de Oficina,Mobiliario,2,1228.72,2024-07-23,Bogotá,Colombia
3107,26346,Paola Durán,jhongarcia@example.com,PROD-001,Laptop Pro,Tecnología,6,"553,43",2023-11-19,Bogotá,Colombia
2174,85121,  Adolfo Suárez ,paola45@example.org,PROD-005,Silla de Oficina,mobiliario,4,$ 638.77,2025-04-18,Cartagena,Colombia
1855,88458,Lisbeth Ruth Salcedo Martínez,darygaviria@example.com,PROD-004,Monitor 4K,Tecnología,10,1392.56,2025-03-11,Cali,Colombia
1475,48259,Luis Morales,jose99@example.net,PROD-002,Mouse Inalámbrico,Accesorios,1,1042.3,2024-12-21,Cali,Colombia
1774,51306,Luis David Suárez,rgarcia@example.com,PROD-001,Laptop Pro,Tecnología,3,363.46,2024-06-01,Medellín,Colombia
2985,94915,Víctor José Giraldo,amparohenao@example.org,PROD-001,Laptop Pro,tecnología,2,153.6,05-09-24,Medellín,Colombia
3073,76429,Enrique Arteaga Ariza,fernando77@example.org,PROD-006,Libreta Inteligente,Oficina,8,1124.18,2024-04-30,Cali,Colombia
3037,88851,  Hernando Nieto ,hmoreno@example.com,PROD-006,Libreta Inteligente,Oficina,7,$ 1369.38,2025-04-05,Medellín,Colombia
1698,59919,Manuel Carlos Ruiz,pablomendoza@example.org,PROD-006,  Libreta Inteligente ,Oficina,10,1055.52,2023-10-12,Cartagena,Colombia
2169,28277,Gisela Arévalo,mvega@example.com,PROD-004,Monitor 4K,Tecnología,7,891.62,2023-11-25,Bogotá,Colombia
3043,79955,Ruth Milena Cruz Riascos,barrerajhon@example.org,PROD-001,Laptop Pro,Tecnología,5,1282.84,2023-12-18,Bogotá,Colombia
2774,CUST-71318,Alfonso Dario Espitia,agiraldo@example.net,PROD-006,Libreta Inteligente,Oficina,10,178.6,2023-12-07,Barranquilla,Colombia
2205,25002,Wilson López Torres,victoriamora@example.com,PROD-006,Libreta Inteligente,Oficina, 3 ,361.47,2025-06-14,Bogotá,Colombia
2090,23038,María Triana,hoyosivan@example.org,PROD-005,  Silla de Oficina ,Mobiliario,1,1278.93,2024-09-18,Barranquilla,Colombia
1292,51908,Jonathan Mosquera López,pagudelo@example.org,PROD-002,Mouse Inalámbrico,Accesorios,2,1353.1,2024-02-14,Barranquilla,Colombia
2786,27515,Marco José Fonseca Zapata,alexander35@example.org,PROD-001,Laptop Pro,Tecnología,4,"621,86",2024-06-18,Cartagena,Colombia
1993,49181,Claudia Andrea Vargas,scordoba@example.net,PROD-003,Teclado Mecánico,Accesorios,9,1011.99,2025-05-30,Cali,Colombia
3165,78676,Fabio Henry Gaitán Silva,alirio27@example.com,PROD-004,Monitor 4K,Tecnología,7,210.01,2024-12-25,Bogotá,Colombia
3281,10990,Damaris Parra Vera,alberto15@example.net,PROD-001,Laptop Pro,Tecnología,7,1204.57,2024-02-05,Bogotá,Colombia
1707,77977,Humberto Andrés Mosquera Henao,mosqueraoscar@example.com,PROD-002,Mouse Inalámbrico,Accesorios,3,1426.05,2025-08-05,Cartagena,Colombia
2517,48993,Antonio Gabriel Nieto,haroldmercado@example.org,PROD-003,Teclado Mecánico,Accesorios,9,456.17,2023-12-08,Cartagena,Colombia
2646,40668,Hernán Valencia Rivera,jesus79@example.com,PROD-003,Teclado Mecánico,Accesorios,5,288.08,2025-02-20,Barranquilla,Colombia
3406,92496,Ana Carolina Martínez,marleny06@example.com,PROD-003,Teclado Mecánico,Accesorios,10,887.1,2024-07-28,Bogotá,Colombia
1740,98120,Elías Murillo Cano,tatiana06@example.com,PROD-002,Mouse Inalámbrico,Accesorios,3,804.22,2025-06-07,Bogotá,Colombia
3279,80311,Jerson Roberto Fernández,mosquerafelipe@example.net,PROD-002,Mouse Inalámbrico,Accesorios,8,500.26,2025-04-23,Medellín,Colombia
3061,32464,Jairo Edgar Chávez,yvera@example.org,PROD-001,Laptop Pro,Tecnología,2,1343.73,2025-08-06,Barranquilla,Colombia
2802,40533,Susana Leal Acevedo,rbermudez@example.net,PROD-003,Teclado Mecánico,Accesorios,1,$ 165.23,2024-02-14,Cartagena,Colombia
1841,98859,  Alexandra Marina Giraldo ,yaneth68@example.net,PROD-005,Silla de Oficina,Mobiliario, 3 ,"296,74",2025-02-20,Barranquilla,Colombia
3229,41179,Faber Diego Rengifo,deibyrestrepo@example.org,PROD-002,Mouse Inalámbrico,Accesorios,8,653.13,2025-04-18,Cartagena,Colombia
1239,40650,Jairo Rodolfo Mejía Muñoz,pereaangie@example.com,PROD-001,Laptop Pro,Tecnología,5,898.64,2024-10-23,Barranquilla,Colombia
3169,42836,Sandra Giraldo,vilma79@example.org,PROD-004,  Monitor 4K ,Tecnología,2,1011.2,2025-09-19,Cartagena,Colombia
1861,99184,Katherine Zapata,paolazapata@example.net,PROD-005,Silla de Oficina,Mobiliario,3,917.18,2024-12-15,Cali,Colombia
2682,32753,Germán Alexis Ariza,dlopez@example.net,PROD-001,Laptop Pro,Tecnología,8,302.78,2025-08-01,Medellín,Colombia
1556,82617,María Perea,jgarcia@example.net,PROD-001,Laptop Pro,Tecnología, 8 ,"1321,14",2023-12-03,Medellín,Colombia
2348,59436,Hugo Orjuela,beatriz59@example.net,PROD-005,Silla de Oficina,Mobiliario,8,439.06,2024-01-12,Cali,Colombia
2232,70655,Edilma Herrera,alejandra26@example.com,PROD-002,Mouse Inalámbrico,Accesorios,7,38.86,2024-08-04,Bogotá,Colombia
2604,99707,José José Cano Chaparro,julieth24@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,741.45,2024-06-29,Medellín,Colombia
1342,29233,María Doris Muñoz,luzchaparro@example.net,PROD-001,Laptop Pro,Tecnología,8,"829,64",2023-10-13,Medellín,Colombia
2642,78672,Marcela Rojas Muñoz,nietoadolfo@example.net,PROD-003,Teclado Mecánico,Accesorios,2,457.31,25/07/2025,Medellín,Colombia
2970,10930,Alberto Castro Álvarez,pruiz@example.org,PROD-005,Silla de Oficina,Mobiliario,6,1247.14,2023-10-30,Bogotá,Colombia
2966,77603,Alejandra Alejandra Morales,cgutierrez@example.com,PROD-004,Monitor 4K,Tecnología,4,1250.57,2024-10-25,Bogotá,Colombia
1274, 64781 ,Janeth Patricia Padilla Murcia,angel20@example.org,PROD-002,Mouse Inalámbrico,Accesorios,2,1426.37,2023-10-21,Barranquilla,Colombia
1213,98139,César Didier Jaramillo Pinto,palaciosmaria@example.net,PROD-003,Teclado Mecánico,Accesorios,4,702.94,06-11-25,Barranquilla,Colombia
1537,97836,Leydi Francia Monsalve Suárez,jrodriguez@example.org,PROD-003,Teclado Mecánico,Accesorios,9,"980,73",2024-11-17,Barranquilla,Colombia
3241,CUST-95099,Jhonatan Hernández Parra,josearango@example.net,PROD-001,Laptop Pro,Tecnología,8,812.75,2025-03-09,Cartagena,Colombia
2929,90972,Fernando Henao,rodriguezmaria@example.net,PROD-003,Teclado Mecánico,Accesorios,7,1447.23,2024-04-09,Medellín,Colombia
1299,50717,Luis Ramírez,ssanabria@example.net,PROD-004,Monitor 4K,Tecnología,1,1126.45,2024-02-27,Barranquilla,Colombia
1500,36166,John Andrés Ramírez Calderón,manueljimenez@example.com,PROD-005,Silla de Oficina,Mobiliario,1,582.31,2025-09-11,Barranquilla,Colombia
2772,37708,José Fabián Rodríguez Torres,angelgonzalez@example.net,PROD-003,Teclado Mecánico,Accesorios,5,$ 764.23,2024-09-02,Cali,Colombia
3425,61203,Dora Patricia Delgado,eder01@example.org,PROD-001,Laptop Pro,Tecnología,9,756.89,2025-03-10,Barranquilla,Colombia
1014,94372,Jonathan José López,alexanderlopez@example.org,PROD-004,Monitor 4K,tecnología,1,807.29,2025-03-24,Barranquilla,Colombia
2410,53125,Mario Benavides,jhonruiz@example.com,PROD-004,Monitor 4K,Tecnología,7,107.84,2025-06-16,Cartagena,Colombia
1640,41093,Albeiro Pérez,liliana55@example.org,PROD-005,Silla de Oficina,Mobiliario,4,478.0,2024-09-12,Bogota,Colombia
1864,97448,Amparo Luz Gutiérrez,alonso09@example.net,PROD-005,Silla de Oficina,Mobiliario,7,1054.27,2024-05-31,Medellín,Colombia
2977,62908,Adolfo Triana Castillo,quirogamonica@example.com,PROD-003,Teclado Mecánico,Accesorios,3,1020.46,2025-05-06,Cali,Colombia
2120,CUST-76633,José Edgar Cáceres,ediaz@example.org,PROD-004,Monitor 4K,Tecnología,7,892.59,2024-07-08,Barranquilla,Colombia
2872,34185,Jader Rigoberto Rojas,shurtado@example.net,PROD-006,Libreta Inteligente,Oficina,2,1041.75,2025-05-09,barranquilla,Colombia
2327,49172,Angélica Torres Arteaga,fernandogomez@example.org,PROD-003,Teclado Mecánico,Accesorios,6,611.33,2025-03-02,Barranquilla,Colombia
1810,CUST-23016,Mauricio Luis Tamayo Bolívar,parracamilo@example.net,PROD-005,Silla de Oficina,Mobiliario,9,"1310,43",2024-05-09,Medellín,Colombia
1781,86990,Carmen Ana Méndez Vargas,ialvarez@example.org,PROD-005,Silla de Oficina,Mobiliario,7,201.66,2025-03-29,MEDELLÍN,Colombia
1246,47751,Cindy Ruiz,wfonseca@example.net,PROD-001,Laptop Pro,Tecnología,8,$ 423.03,2025-04-13,Cali,Colombia
1089,76564,Astrid Espinosa,adrianaarrieta@example.net,PROD-002,Mouse Inalámbrico,Accesorios,2,1099.15,26/12/2023,Medellín,Colombia
1210,CUST-91004,Mauricio Andrés Vergara Córdoba,guerrayolima@example.org,PROD-006,Libreta Inteligente,Oficina,7,844.93,2024-02-25,Barranquilla,Colombia
1510,67281,Liliana Ordóñez Quiroga,stellasolano@example.com,PROD-001,  Laptop Pro ,Tecnología,1,1041.48,2025-01-04,Medellín,Colombia
3227,CUST-54055,Lucía Natalia Jiménez Blanco,luissilva@example.com,PROD-002,Mouse Inalámbrico,Accesorios,10,889.84,2024-01-20,Bogotá,Colombia
2737,84349,Dayana Kelly Hernández,mariaalvarez@example.org,PROD-004,Monitor 4K,Tecnología,9,801.35,2024-11-02,Medellín,Colombia
2381,96569,Luis Vega Palacios,barriosluis@example.com,PROD-002,Mouse Inalámbrico,Accesorios,4,"650,36",2025-06-22,Barranquilla,Colombia
3367,65965,Victoria Bernal Torres,cmendez@example.com,PROD-004,Monitor 4K,Tecnología,3,279.47,2025-06-22,Bogotá,Colombia
2158,91186,Mauricio Vargas Acosta,qquiroz@example.net,PROD-003,Teclado Mecánico,Accesorios,8,452.13,2023-10-14,Medellín,Colombia
1582,72291,Daniela Prada,julio13@example.com,PROD-006,Libreta Inteligente,Oficina,9,1366.21,2025-08-12,Bogotá,Colombia
2818,,Leonardo Fernando Valencia,maringladys@example.net,PROD-001,Laptop Pro,Tecnología,3,95.42,2023-12-14,Medellín,Colombia
2296,40276,Alejandra Suárez Torres,mirandajairo@example.com,PROD-003,Teclado Mecánico,Accesorios,4,1444.63,07-08-24,Barranquilla,Colombia
2432,88221,Elena María Sarmiento,marcelabarragan@example.org,PROD-001,Laptop Pro,Tecnología,8,472.28,2025-02-09,Cartagena,Colombia
2352,71334,María Toro,constanza16@example.org,PROD-005,Silla de Oficina,Mobiliario,10,253.03,2025-01-01,CARTAGENA,Colombia
2303,44445,Antonio Vargas Díaz,albertoalvarez@example.com,PROD-002,Mouse Inalámbrico,Accesorios,8,187.68,2025-03-09,Bogotá,Colombia
3407,38698,Emerson Londoño,vergaraalfonso@example.net,PROD-002,Mouse Inalámbrico,Accesorios, 5 ,650.35,2024-09-18,Barranquilla,Colombia
2781,36594,Johanna Carolina Castañeda Garcés,orlandocamargo@example.net,PROD-001,Laptop Pro,Tecnología,4,1453.5,2025-06-16,Cartagena,Colombia
1670,60234,Andrés Marín Jiménez,sandra12@example.com,PROD-001,Laptop Pro,Tecnología,2,1306.4,2024-12-07,Bogotá,Colombia
1571,12952,Jhon Ricardo Mejía,johnchaparro@example.net,PROD-003,Teclado Mecánico,Accesorios,1,1380.19,07-14-25,cartagena,Colombia
2282,78438,Hernán Ortiz,ysuarez@example.com,PROD-006,Libreta Inteligente,Oficina,10,1129.55,2024-11-21,Barranquilla,Colombia
1693,26516,María Daniela Ortiz,marcelagomez@example.com,PROD-005,Silla de Oficina,Mobiliario,4,1155.7,2024-05-21,Cartagena,Colombia
1509,97482,María Pérez Ortiz,montoyaedilberto@example.com,PROD-003,Teclado Mecánico,accesorios,3,29.23,2024-08-20,Cali,Colombia
3363,75934,  Sara Doris Cárdenas ,mzapata@example.org,PROD-001,Laptop Pro,Tecnología,6,328.68,2023-12-02,Barranquilla,Colombia
3088,31081,Luisa González Hoyos,elvia35@example.org,PROD-001,Laptop Pro,Tecnología,6,1444.7,2025-08-17,Barranquilla,Colombia
1539,32156,  Ruth Luisa Sánchez ,juliosuarez@example.org,PROD-004,Monitor 4K,tecnología,4,1050.96,2024-01-06,Bogotá,Colombia
3470,13697,Andrés Trujillo,ssalazar@example.net,PROD-002,  Mouse Inalámbrico ,Accesorios,3,673.23,2025-07-18,Barranquilla,Colombia
1375,37317,Roberto Iván González,vgutierrez@example.org,PROD-004,Monitor 4K,Tecnología,4,1229.22,2025-03-25,Cartagena,Colombia
2360,12852,Humberto Julio Moreno Ramírez,perezjohan@example.net,PROD-002,Mouse Inalámbrico,Accesorios,2,997.28,12/03/2025,Cali,Colombia
1105,42095,Carmen Villamil Cano,morapatricia@example.com,PROD-005,Silla de Oficina,Mobiliario,6,643.62,2025-06-11,Barranquilla,Colombia
2991,92437,Neider Marín,marinavelasquez@example.net,PROD-004,Monitor 4K,Tecnología,6,720.97,2024-06-17,Cartagena,Colombia
1776,88175,Sandra Ana Rodríguez Silva,guerrerogladys@example.com,PROD-005,Silla de Oficina,Mobiliario,9,"718,54",2025-01-13,Medellín,Colombia
2416,21030,Luis Fajardo,barbosanelson@example.org,PROD-002,Mouse Inalámbrico,Accesorios, 4 ,322.55,2025-02-24,Cartagena,Colombia
1728,50885,Esmeralda Rojas,maria23@example.com,PROD-004,Monitor 4K,Tecnología,9,"1168,99",2023-12-25,Medellín,Colombia
2725,21997,Milena Gutiérrez,tmorales@example.com,PROD-002,Mouse Inalámbrico,Accesorios,4,1193.93,2025-08-29,Cartagena,Colombia
1026,37791,Emilia Guevara Rivas,zapatamarcela@example.net,PROD-005,Silla de Oficina,Mobiliario,8,171.1,2025-06-22,Medellín,Colombia
2160,67521,David Ramírez,correaraul@example.net,PROD-006,Libreta Inteligente,Oficina,3,760.91,2023-11-04,Cartagena,Colombia
1266,,Junior Vicente Muñoz,lucia44@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,638.4,2023-12-19,Cartagena,Colombia
1874,23743,Miguel Adrián Valencia Riascos,cortesluis@example.org,PROD-004,Monitor 4K,Tecnología,1,785.0,2025-02-05,Bogotá,Colombia
3207,57297,Lina Burbano,ingridvega@example.net,PROD-001,Laptop Pro,Tecnología,2,1080.66,2024-09-23,Cartagena,Colombia
1329,,Dahiana Gloria Reyes Vega,ymaldonado@example.org,PROD-006,  Libreta Inteligente ,Oficina,10,1144.55,2024-04-25,Cartagena,Colombia
1074,17822,Isabel María Rodríguez Delgado,garciacecilia@example.net,PROD-002,Mouse Inalámbrico,Accesorios,1,109.9,2024-10-14,Cartagena,Colombia
3195,58495,Carlos Julián Polo,adelgado@example.com,PROD-003,Teclado Mecánico,Accesorios,8,1105.09,2024-12-17,Cali,Colombia
1924,15109,María Daniela Peña,camilo40@example.net,PROD-006,Libreta Inteligente,Oficina,3,1207.73,2024-02-22,Medellín,Colombia
3087,39626,Alexander Carlos Díaz,henryaguirre@example.org,PROD-003,Teclado Mecánico,Accesorios,5,859.07,2023-11-03,Bogotá,Colombia
2070,14788,Antonio Julio Suárez,hurtadoeduard@example.com,PROD-002,Mouse Inalámbrico,Accesorios, 4 ,1084.11,2024-08-23,Medellín,Colombia
2877, 55266 ,Dayana Cano Hernández,danielaacevedo@example.org,PROD-004,Monitor 4K,Tecnología,7,"847,23",2024-02-23,Cartagena,Colombia
1960,77865,María Maldonado Calderón,amparorodriguez@example.org,PROD-002,Mouse Inalámbrico,Accesorios,6,1194.48,2023-10-12,Bogotá,Colombia
3115,25892,  Fernanda Díaz Toro ,garciacamila@example.org,PROD-002,Mouse Inalámbrico,Accesorios,4,158.98,2025-07-16,Cartagena,Colombia
1958,94192,Alexandra Andrea Figueroa Martínez,olga78@example.net,PROD-004,Monitor 4K,Tecnología,6,239.64,2024-04-30,Barranquilla,Colombia
1751, 66944 ,Wendy Elizabeth Díaz Henao,josue69@example.org,PROD-001,Laptop Pro,Tecnología,4,391.31,2025-08-28,Cartagena,Colombia
2049,68408,Rosa Liliana Olaya López,aurabuitrago@example.org,PROD-003,  Teclado Mecánico ,Accesorios,9,1287.24,2025-07-17,Barranquilla,Colombia
3198,47047,Joan Rueda,vlopez@example.org,PROD-001,Laptop Pro,Tecnología,6,56.59,2024-10-30,Cartagena,Colombia
2259,67470,Miryam Ordóñez,rodriguezmaria@example.org,PROD-003,Teclado Mecánico,Accesorios,7,1437.79,2024-06-09,Medellín,Colombia
3142,36056,Alejandra Teresa Torres,milenasanchez@example.net,PROD-004,Monitor 4K,Tecnología,5,648.88,2025-08-14,Barranquilla,Colombia
2681,26160,Jorge Luis Ballesteros,benavidesmarcela@example.org,PROD-004,Monitor 4K,Tecnología,5,1350.77,2023-10-15,Cartagena,Colombia
2497,84868,  Armando Ordóñez ,davidfranco@example.org,PROD-002,Mouse Inalámbrico,Accesorios,9,342.09,2024-04-22,medellín,Colombia
1705,10106,Diana Bastidas Valderrama,yaneth14@example.net,PROD-003,Teclado Mecánico,Accesorios,2,1472.31,2024-07-20,Cali,Colombia
1048,85439,Jorge Rodríguez,qcardona@example.net,PROD-003,Teclado Mecánico,Accesorios,5,747.04,2025-08-21,Cartagena,Colombia
2121,63423,Diego Dario Ríos,agudelocarlos@example.net,PROD-001,Laptop Pro,Tecnología,10,166.55,2025-02-09,Medellín,Colombia
2973,10282,Ferney William Ospino Arévalo,vmejia@example.net,PROD-003,Teclado Mecánico,Accesorios,7,904.05,2025-03-08,Cali,Colombia
2465,49381,Steven Geovanny Sarmiento Ruiz,jaimeortiz@example.com,PROD-005,Silla de Oficina,Mobiliario,4,"922,86",2024-05-03,Cali,Colombia
2486,61731,Stella Reyes,maira21@example.org,PROD-003,Teclado Mecánico,Accesorios,8,$ 165.51,2025-01-01,Cartagena,Colombia
1191,CUST-20277,  Fernando Óscar Pinzón Rincón ,tmunoz@example.com,PROD-002,Mouse Inalámbrico,Accesorios,4,570.66,2024-05-12,Bogotá,Colombia
2487,82535,Luz Beatriz Palacios,florezpaola@example.org,PROD-003,Teclado Mecánico,Accesorios,7,"312,94",2023-10-13,Bogotá,Colombia
1799,18726,Rafael Carlos Sepúlveda,murciacarolina@example.net,PROD-004,  Monitor 4K ,Tecnología,3,740.33,2025-02-22,Bogotá,Colombia
1015,52220,Patricia Marín,mercedes85@example.org,PROD-002,Mouse Inalámbrico,Accesorios,3,430.0,2024-04-17,Bogotá,Colombia
2701,60153,Víctor Jaime Angulo,vsandoval@example.com,PROD-001,Laptop Pro,Tecnología,5,1239.79,2024-11-02,Cartagena,Colombia
3130,52407,  Fabián Castro ,hoyoscesar@example.com,PROD-001,Laptop Pro,Tecnología,5,1065.72,2023-12-24,Medellín,Colombia
1822,68750,Adrián García Sánchez,nicolasvargas@example.org,PROD-003,Teclado Mecánico,Accesorios,10,672.34,2025-08-20,Barranquilla,Colombia
2738,77652,Andrés Guerrero,wvergara@example.net,PROD-001,Laptop Pro,Tecnología,3,406.34,2025-04-08,Barranquilla,Colombia
1533,13944,Yolanda Agudelo Corredor,johannagarcia@example.org,PROD-005,Silla de Oficina,mobiliario,8,1070.17,2025-03-27,Cali,Colombia
1077,46124,Gabriel Agustín Carvajal Torres,ccastillo@example.net,PROD-003,  Teclado Mecánico ,Accesorios,3,112.9,2025-05-22,Cali,Colombia
3090,,Sandra Andrea Márquez,edilbertogonzalez@example.net,PROD-006,Libreta Inteligente,Oficina,7,1117.0,2023-12-01,Bogotá,Colombia
2263,89728,Valentina María Mejía,vegapatricia@example.org,PROD-006,Libreta Inteligente,Oficina,6,1437.6,2024-03-27,Barranquilla,Colombia
1147,43671,Yaneth Rodríguez Gómez,mauriciobonilla@example.net,PROD-001,Laptop Pro,Tecnología, 1 ,1341.81,2024-02-07,Cali,Colombia
2294,50848,Miguel Cantillo Ávila,sandrabarrera@example.com,PROD-006,Libreta Inteligente,Oficina,7,45.46,2024-02-17,Barranquilla,Colombia
2139,76820,Jesús Moreno,jmosquera@example.org,PROD-005,Silla de Oficina,Mobiliario,5,571.84,2024-08-25,Barranquilla,Colombia
2847,42299,Freddy Dario Duque Escobar,ypalacios@example.com,PROD-001,Laptop Pro,Tecnología,3,228.13,2025-01-06,Bogotá,Colombia
2706,52375,Flor García,yamilemora@example.com,PROD-005,Silla de Oficina,Mobiliario,10,1255.85,06-17-25,Cartagena,Colombia
1921,84890,  Jesús Nicolás Guzmán ,josezapata@example.net,PROD-001,Laptop Pro,Tecnología,8,746.49,2024-12-15,Cartagena,Colombia
2166,CUST-39032,Elisa GarcÃ­a Acevedo,reyesmaria@example.com,PROD-005,Silla de Oficina,Mobiliario,5,495.3,2025-04-19,medellín,Colombia
3259,79208,Harol Monsalve,salazarandres@example.com,PROD-002,Mouse Inalámbrico,Accesorios, 1 ,94.55,2024-05-27,Bogotá,Colombia
2133,42115,Felipe León Méndez Mejía,andreatoro@example.com,PROD-002,Mouse Inalámbrico,Accesorios,2,317.54,2024-11-11,Bogotá,Colombia
